what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274405047837
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274405054520
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405064780
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405065752
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1274405074179
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1274405074315
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1274405074540
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1274405088384
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1274405094826
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1274405097880
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1274405105661
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274405112056
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405121147
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405122303
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405123633
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405130554
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274405133812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1274405137181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405149134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405151421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405153739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405156958
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405161192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405170794
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405175114
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405178506
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1274405183421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405184948
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405189232
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274405190861
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1274405198392
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1274405199550
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405203956
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405210612
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405211095
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405240025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405241306
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405244847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405258829
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405259279
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405260033
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405260812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405262662
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405272653
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1274405288333
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1274405315965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405347832
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405371814
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405374015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405380882
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405381453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274405382247
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1274405385628
