what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1272862805619
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1272862805941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272862806394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272863191606
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863209279
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863237765
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863238207
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863238426
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863238619
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863238897
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863239499
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863242436
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272863242947
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1272863255006
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272863256428
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1272864975756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1272864979178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272864993960
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1272864995370
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272864995414
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272864998614
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1272865018591
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272865018626
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1272865020067
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1272865022369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272871846855
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272871877660
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272871880016
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272871888150
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1272871891426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272871892804
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1272872079443
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1272872085094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272872096277
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873473552
started,bundle,org.python.pydev.core,1.5.6.2010033101,"org.python.pydev.core",1272873479571
started,bundle,org.python.pydev.debug,1.5.6.2010033101,"org.python.pydev.debug",1272873479572
started,bundle,org.python.pydev.customizations,1.5.6.2010033101,"org.python.pydev.customizations",1272873479579
started,bundle,com.python.pydev.analysis,1.5.6.2010033101,"com.python.pydev.analysis",1272873479638
started,bundle,org.python.pydev,1.5.6.2010033101,"org.python.pydev",1272873479649
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873487481
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873547693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873548361
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873549981
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272873553679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873555787
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272873557585
stopped,bundle,org.eclipse.mylyn.ide.ant,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.ide.ant",1272873558184
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1272873558184
stopped,bundle,org.eclipse.mylyn.java.tasks,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.tasks",1272873558185
stopped,bundle,org.eclipse.mylyn.java.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.ui",1272873558186
